date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,wind_speed,visibility,tdew_point,weekstatus,day_of_week,hour,hour_category,energy_consuption
2/3/2016 9:50,90,0,21.32,43.53,21.07,41.03,21.62,44.42,22.67,42.53,19.10,56.73,3.43,94.06,18.29,38.09,20.20,46.63,18.29,48.86,4.23,759.30,83.83,4.00,29.00,1.68,Weekday,Wednesday,9,Afternoon,90
2/5/2016 9:50,50,0,21.20,46.26,20.39,45.40,21.75,44.33,19.79,46.83,18.60,59.64,9.30,98.59,18.39,43.90,20.50,51.60,18.60,49.50,8.97,763.70,98.00,4.17,41.67,8.67,Weekday,Friday,9,Afternoon,50
2/6/2016 9:50,40,10,21.10,45.90,20.39,43.79,22.00,44.56,19.39,46.29,18.60,54.48,8.50,87.39,18.50,41.91,20.50,52.96,19.00,50.06,8.45,753.58,84.33,6.83,40.00,5.90,Weekend,Saturday,9,Afternoon,50
2/8/2016 9:50,160,20,20.89,45.36,20.10,43.50,21.50,43.63,21.29,42.79,19.01,54.42,8.03,90.63,18.75,38.29,21.17,49.02,19.00,46.03,8.62,738.75,75.50,8.50,40.00,4.52,Weekday,Monday,9,Afternoon,180
2/9/2016 9:50,80,0,21.39,43.50,20.60,42.20,22.29,41.70,20.03,43.33,20.00,46.51,6.06,88.23,18.79,37.71,21.29,50.57,19.00,45.22,5.58,736.37,93.00,4.17,62.67,4.57,Weekday,Tuesday,9,Afternoon,80
2/11/2016 9:50,70,0,19.89,43.56,19.29,41.16,20.60,41.17,18.70,42.20,18.70,60.43,2.99,92.33,19.89,41.08,21.70,49.01,18.79,44.23,3.33,749.37,96.17,3.83,63.83,2.77,Weekday,Thursday,9,Afternoon,70
2/12/2016 9:50,70,0,20.39,40.63,19.63,39.63,20.60,40.59,19.10,39.20,18.50,52.42,3.29,92.40,19.39,36.46,21.60,44.83,18.60,42.39,2.95,744.17,86.83,4.00,37.83,0.98,Weekday,Friday,9,Afternoon,70
2/13/2016 9:50,80,0,20.10,39.73,18.17,41.06,20.73,39.50,18.60,39.33,18.60,53.50,2.97,87.87,18.82,33.91,21.62,44.59,18.50,42.39,2.30,736.58,86.83,2.83,24.17,0.25,Weekend,Saturday,9,Afternoon,80
2/14/2016 9:50,100,30,20.20,40.47,18.39,41.23,21.00,39.70,20.96,39.63,17.89,50.03,3.23,92.43,18.97,37.53,20.79,44.00,18.20,42.63,2.67,736.22,95.33,1.83,35.83,2.00,Weekend,Sunday,9,Afternoon,130
2/15/2016 9:50,60,10,19.29,39.59,17.89,39.53,20.00,39.40,18.32,37.29,17.77,54.03,1.93,79.93,18.79,33.33,20.60,39.62,17.82,40.22,2.50,757.17,77.67,5.67,40.00,-1.08,Weekday,Monday,9,Afternoon,70
2/16/2016 9:50,70,10,19.70,38.09,17.76,39.79,21.79,38.50,19.07,35.53,18.20,42.73,-2.12,84.82,18.29,29.79,20.20,38.24,17.73,38.13,-0.33,772.20,97.00,1.00,61.00,-0.77,Weekday,Tuesday,9,Afternoon,80
2/19/2016 9:50,90,0,19.60,36.70,17.86,37.00,19.70,36.70,18.13,34.79,17.39,40.59,0.00,86.06,17.10,30.20,19.20,38.50,17.39,36.52,1.85,760.63,89.00,2.17,28.00,0.22,Weekday,Friday,9,Afternoon,90
2/20/2016 9:50,50,0,19.29,41.29,17.82,43.03,20.39,38.43,17.50,40.53,17.00,46.47,8.26,93.16,17.60,37.16,19.29,48.13,17.63,43.23,8.18,754.30,97.00,6.00,57.33,7.78,Weekend,Saturday,9,Afternoon,50
2/21/2016 9:50,60,20,20.70,44.79,19.39,45.57,21.46,41.96,19.43,45.36,18.06,53.00,10.66,90.47,18.10,42.84,20.50,52.90,18.29,47.20,10.60,756.67,89.83,8.17,30.83,8.97,Weekend,Sunday,9,Afternoon,80
2/22/2016 9:50,40,10,21.00,44.40,19.60,45.06,21.57,42.50,20.50,43.56,18.39,53.97,9.39,85.47,18.39,41.73,21.10,48.79,18.79,47.58,8.97,751.72,94.50,7.83,39.83,8.10,Weekday,Monday,9,Afternoon,50
2/24/2016 9:50,50,0,20.00,38.47,18.23,39.76,20.50,38.50,19.50,36.63,18.29,51.66,-0.07,85.12,18.61,36.14,19.79,41.69,17.51,37.90,1.23,759.67,93.33,1.00,55.00,0.73,Weekday,Wednesday,9,Afternoon,50
2/27/2016 9:50,290,0,19.79,39.93,18.46,39.50,20.29,37.16,20.29,36.73,18.16,49.31,2.40,58.95,18.75,36.82,19.79,44.09,17.82,39.16,2.72,750.97,72.00,5.67,23.67,-1.97,Weekend,Saturday,9,Afternoon,290
2/29/2016 9:50,40,0,19.00,35.03,18.17,35.13,19.29,35.43,18.50,33.20,17.20,53.93,1.77,59.60,19.20,30.93,20.07,38.59,18.20,37.63,2.13,762.95,73.67,5.83,28.83,-2.15,Weekday,Monday,9,Afternoon,40
3/1/2016 9:50,50,0,19.96,35.70,17.79,37.26,20.39,34.93,19.50,33.09,17.79,43.00,2.22,80.76,18.89,28.39,20.50,37.20,18.20,39.29,1.60,760.12,88.00,5.50,57.83,-0.23,Weekday,Tuesday,9,Afternoon,50
3/2/2016 9:50,70,0,20.10,39.66,19.45,39.60,20.50,38.50,21.26,37.16,18.39,46.33,6.42,55.47,18.50,36.33,19.79,41.10,18.29,40.13,5.92,746.55,72.83,6.67,40.00,1.33,Weekday,Wednesday,9,Afternoon,70
3/3/2016 9:50,130,30,20.10,38.53,18.39,39.36,19.93,37.57,21.00,36.73,18.26,43.63,3.83,81.59,18.13,32.86,20.17,41.50,18.29,41.93,3.70,744.85,93.83,5.00,29.00,2.77,Weekday,Thursday,9,Afternoon,160
3/5/2016 9:50,60,0,19.79,37.79,17.26,40.83,20.60,37.13,18.39,37.00,18.20,43.30,3.33,80.16,18.10,31.86,20.50,42.29,18.29,39.83,2.55,741.58,91.83,1.00,58.67,1.28,Weekend,Saturday,9,Afternoon,60
3/6/2016 9:50,90,0,18.70,39.20,16.76,41.40,20.00,37.59,18.20,38.29,17.60,51.30,3.13,75.30,17.89,32.47,20.23,43.27,18.00,41.57,2.90,746.40,95.00,5.83,20.00,2.10,Weekend,Sunday,9,Afternoon,90
3/7/2016 9:50,170,0,19.00,37.70,17.23,39.50,19.39,37.26,18.10,35.90,17.79,50.93,2.33,76.56,17.39,31.26,19.96,39.76,17.53,38.13,1.22,748.15,96.17,3.50,59.33,0.65,Weekday,Monday,9,Afternoon,170
3/8/2016 9:50,30,0,19.50,37.59,17.32,39.96,20.20,35.79,18.60,35.50,17.60,45.00,2.50,79.47,17.89,32.40,19.46,39.56,17.39,36.97,1.57,757.25,97.33,2.83,57.00,1.20,Weekday,Tuesday,9,Afternoon,30
3/9/2016 9:50,70,0,19.39,38.26,16.32,42.60,20.03,37.03,19.60,35.83,17.63,48.70,5.26,53.29,18.13,32.03,19.39,39.09,17.70,40.72,4.90,744.82,65.50,8.00,40.00,-1.08,Weekday,Wednesday,9,Afternoon,70
3/10/2016 9:50,230,0,19.50,38.00,18.53,39.63,19.82,36.93,20.36,36.06,18.00,43.13,4.07,64.03,18.23,33.93,19.60,41.46,17.70,38.79,3.73,757.50,78.50,1.00,63.83,0.28,Weekday,Thursday,9,Afternoon,230
3/11/2016 9:50,360,0,20.10,35.83,18.16,37.70,20.20,36.26,20.00,33.76,17.79,45.57,2.69,73.37,19.00,32.06,20.39,39.09,18.29,38.59,2.93,764.88,88.50,1.83,34.50,1.12,Weekday,Friday,9,Afternoon,360
3/12/2016 9:50,60,0,19.86,37.29,18.40,38.72,19.95,36.74,20.23,35.29,18.10,44.86,3.49,74.37,19.10,30.29,21.10,43.26,18.70,39.06,3.03,767.47,94.83,1.00,28.67,2.27,Weekend,Saturday,9,Afternoon,60
1/12/2016 10:00,260,0,19.70,45.66,18.89,44.29,20.00,44.90,19.10,44.69,18.00,49.93,4.46,96.26,17.70,41.66,18.60,49.47,17.00,45.86,5.30,742.80,91.00,5.00,29.00,3.90,Weekday,Tuesday,10,Afternoon,260
1/14/2016 10:00,420,20,18.67,43.49,18.29,42.09,19.23,42.57,18.70,42.26,17.50,49.33,2.29,94.69,17.53,38.79,18.29,45.97,16.79,46.03,1.90,748.70,95.00,6.00,40.00,1.20,Weekday,Thursday,10,Afternoon,440
1/15/2016 10:00,60,10,20.89,37.36,20.03,37.07,20.20,38.96,20.29,40.46,17.79,53.06,2.73,83.06,18.00,37.63,18.70,44.63,17.29,43.72,3.20,753.70,82.00,9.00,40.00,0.30,Weekday,Friday,10,Afternoon,70
1/16/2016 10:00,60,0,21.89,40.79,21.20,40.40,20.79,42.09,20.53,42.59,20.10,44.79,1.53,95.47,18.60,42.69,19.60,49.50,17.79,45.76,2.00,763.30,95.00,3.00,20.00,1.20,Weekend,Saturday,10,Afternoon,60
1/18/2016 10:00,40,0,19.70,41.16,18.10,41.79,19.84,40.74,19.10,37.97,17.89,57.90,-3.60,91.29,19.20,36.00,20.03,43.93,17.29,38.83,-3.50,759.30,87.00,1.00,23.00,-5.40,Weekday,Monday,10,Afternoon,40
1/19/2016 10:00,40,0,18.63,40.55,17.13,41.03,19.10,39.79,17.89,38.09,16.75,56.91,-5.82,81.79,17.29,33.81,18.80,42.60,16.50,38.84,-3.70,757.30,91.00,1.00,62.00,-5.00,Weekday,Tuesday,10,Afternoon,40
1/20/2016 10:00,90,10,18.26,39.83,16.89,39.26,18.50,38.00,16.89,36.50,18.99,83.86,-2.02,93.67,16.50,30.00,18.60,42.22,15.89,36.40,-2.00,760.00,89.00,2.00,58.00,-3.60,Weekday,Wednesday,10,Afternoon,100
1/21/2016 10:00,30,20,17.79,37.70,16.82,37.00,18.10,38.66,16.96,36.76,16.28,45.43,-2.90,91.23,15.70,31.37,18.20,40.52,15.60,37.59,-1.50,764.20,90.00,1.00,54.00,-3.00,Weekday,Thursday,10,Afternoon,50
1/22/2016 10:00,60,0,18.39,38.43,17.29,38.40,18.60,39.29,16.20,38.50,16.32,47.54,-0.07,94.37,16.20,32.97,18.13,42.59,15.80,40.86,0.10,762.80,79.00,4.00,20.00,-3.10,Weekday,Friday,10,Afternoon,60
1/24/2016 10:00,260,20,18.39,46.13,17.70,44.36,19.57,44.56,18.93,43.56,15.39,51.80,6.50,99.90,15.60,41.43,17.89,52.66,15.50,48.03,6.50,767.80,94.00,6.00,40.00,5.60,Weekend,Sunday,10,Afternoon,280
1/25/2016 10:00,50,0,19.79,44.00,18.89,44.29,20.10,44.09,17.39,46.63,17.89,49.52,7.26,99.90,16.32,43.06,17.75,49.40,16.50,49.29,8.90,763.60,85.00,3.00,40.00,6.40,Weekday,Monday,10,Afternoon,50
1/26/2016 10:00,50,0,20.10,45.23,19.20,44.79,20.50,44.40,19.50,46.26,17.51,53.00,9.36,99.90,17.50,43.00,18.19,49.52,17.10,48.90,9.30,762.60,94.00,5.00,61.00,8.40,Weekday,Tuesday,10,Afternoon,50
1/27/2016 10:00,40,0,19.73,45.97,19.10,45.29,19.89,45.00,18.79,46.90,17.59,55.55,9.69,98.93,17.98,45.29,17.75,50.20,17.20,49.00,9.70,757.40,91.00,10.00,45.00,8.30,Weekday,Wednesday,10,Afternoon,40
1/28/2016 10:00,40,0,18.70,46.26,17.89,46.56,19.60,44.59,17.70,46.56,17.23,52.82,3.36,97.37,17.29,42.90,17.35,49.19,16.70,47.00,4.60,764.50,93.00,2.00,29.00,3.50,Weekday,Thursday,10,Afternoon,40
1/29/2016 10:00,40,0,18.00,43.40,17.10,44.20,19.10,42.00,16.89,43.79,16.70,50.50,6.03,85.87,17.10,39.09,17.20,45.40,16.29,43.29,5.90,764.00,82.00,9.00,40.00,3.00,Weekday,Friday,10,Afternoon,40
1/31/2016 10:00,440,30,20.50,42.59,19.89,41.63,20.50,43.66,20.62,43.07,17.50,52.51,5.56,99.90,16.92,39.70,19.42,50.82,16.79,47.43,5.50,754.00,93.00,5.00,28.00,4.40,Weekend,Sunday,10,Afternoon,470
2/1/2016 10:00,160,30,21.13,45.70,20.46,44.93,21.43,45.73,19.60,48.29,19.41,74.10,11.30,82.73,19.10,47.68,20.29,52.26,17.79,51.63,11.10,760.00,77.00,8.00,23.00,7.20,Weekday,Monday,10,Afternoon,190
2/2/2016 10:00,60,20,21.73,48.06,20.73,46.26,22.32,45.00,21.00,48.29,19.60,56.43,8.96,99.90,18.73,45.19,20.38,52.51,18.29,51.29,8.70,757.30,97.00,6.00,42.00,8.20,Weekday,Tuesday,10,Afternoon,80
2/3/2016 10:00,120,0,21.39,43.33,21.26,40.83,21.61,44.41,22.60,42.72,19.12,56.64,3.63,93.93,18.29,37.88,20.20,46.45,18.29,48.63,4.30,759.40,83.00,4.00,29.00,1.60,Weekday,Wednesday,10,Afternoon,120
2/4/2016 10:00,50,0,20.79,44.86,19.86,42.63,21.39,42.43,20.60,41.40,18.60,54.31,4.69,96.40,18.24,37.52,20.79,45.20,18.29,46.13,4.50,761.70,96.00,8.00,56.00,3.90,Weekday,Thursday,10,Afternoon,50
2/5/2016 10:00,50,0,21.20,46.20,20.46,45.47,21.70,44.30,19.79,46.79,18.62,59.53,9.39,98.59,18.39,43.96,20.46,51.54,18.60,49.43,9.00,763.70,98.00,4.00,41.00,8.70,Weekday,Friday,10,Afternoon,50
2/6/2016 10:00,50,20,21.10,45.77,20.39,43.79,21.93,44.50,19.39,46.36,18.60,54.37,8.60,86.10,18.50,41.80,20.50,52.83,19.00,49.60,8.50,753.60,84.00,7.00,40.00,5.90,Weekend,Saturday,10,Afternoon,70
2/8/2016 10:00,110,20,20.89,45.23,20.10,43.40,21.50,43.59,21.29,42.79,19.00,54.69,8.10,89.29,18.77,38.27,21.13,48.94,19.00,45.86,8.60,738.70,76.00,8.00,40.00,4.60,Weekday,Monday,10,Afternoon,130
2/9/2016 10:00,60,0,21.29,43.45,20.60,42.13,22.29,41.63,20.10,43.33,20.00,46.43,6.00,88.37,18.79,37.70,21.28,50.44,19.00,44.96,5.50,736.00,93.00,4.00,63.00,4.50,Weekday,Tuesday,10,Afternoon,60
2/10/2016 10:00,80,0,20.89,43.13,20.20,40.40,21.70,41.09,20.17,40.72,19.00,50.27,4.56,92.80,19.50,38.98,21.70,46.23,19.00,42.83,4.30,740.70,92.00,6.00,40.00,3.10,Weekday,Wednesday,10,Afternoon,80
2/11/2016 10:00,80,10,19.96,43.43,19.29,41.29,20.60,41.13,18.70,42.27,18.70,60.33,3.36,92.53,19.89,40.84,21.70,49.02,18.79,44.16,3.50,749.40,96.00,4.00,64.00,2.90,Weekday,Thursday,10,Afternoon,90
2/12/2016 10:00,70,0,20.39,40.56,19.60,39.50,20.60,40.59,19.10,39.09,18.50,52.28,3.43,92.43,19.35,36.30,21.60,44.43,18.60,42.13,3.00,744.10,86.00,4.00,40.00,0.90,Weekday,Friday,10,Afternoon,70
2/15/2016 10:00,70,10,19.29,40.23,18.03,39.50,19.93,39.33,18.46,37.36,17.73,53.83,2.27,78.16,18.79,33.18,20.60,39.40,17.89,39.89,2.70,757.30,77.00,6.00,40.00,-1.00,Weekday,Monday,10,Afternoon,80
2/16/2016 10:00,100,0,19.79,38.23,17.86,39.70,21.86,38.10,19.13,35.59,18.20,42.56,-1.52,85.36,18.29,29.79,20.20,38.09,17.79,37.83,-0.10,772.20,98.00,1.00,61.00,-0.40,Weekday,Tuesday,10,Afternoon,100
2/17/2016 10:00,100,0,19.70,33.83,17.67,34.70,19.92,35.79,19.29,32.83,18.20,46.12,-2.83,83.13,18.43,28.57,20.29,35.77,17.53,33.40,-0.80,762.10,83.00,1.00,65.00,-3.40,Weekday,Wednesday,10,Afternoon,100
2/18/2016 10:00,80,30,19.50,35.59,17.86,36.00,19.64,36.71,18.39,35.03,17.66,44.01,2.13,71.17,17.79,28.10,20.26,36.16,17.76,38.03,1.10,755.20,79.00,4.00,22.00,-2.10,Weekday,Thursday,10,Afternoon,110
2/19/2016 10:00,70,10,19.60,36.73,18.10,36.88,19.70,36.75,18.22,34.90,17.50,40.29,0.33,86.23,17.13,30.23,19.20,38.43,17.39,36.37,2.20,760.70,88.00,2.00,21.00,0.40,Weekday,Friday,10,Afternoon,80
2/20/2016 10:00,40,10,19.43,41.53,17.96,43.03,20.46,38.59,17.50,40.66,17.00,46.59,8.43,93.23,17.60,37.43,19.29,48.40,17.63,43.29,8.30,754.30,97.00,6.00,56.00,7.90,Weekend,Saturday,10,Afternoon,50
2/21/2016 10:00,170,30,20.70,44.79,19.39,45.59,21.39,41.99,19.57,45.69,18.04,52.98,10.80,90.17,18.10,43.00,20.50,52.90,18.29,47.26,10.60,756.70,90.00,8.00,29.00,9.00,Weekend,Sunday,10,Afternoon,200
2/22/2016 10:00,40,10,21.00,44.53,19.60,45.09,21.50,42.50,20.46,43.59,18.39,53.90,9.43,86.17,18.39,41.79,21.07,48.72,18.79,47.50,9.00,751.70,95.00,8.00,35.00,8.20,Weekday,Monday,10,Afternoon,50
2/23/2016 10:00,250,0,20.60,42.93,19.00,43.59,21.26,41.29,21.20,41.39,18.70,50.91,5.26,87.76,19.00,38.96,20.70,45.33,18.50,43.42,5.30,755.50,90.00,4.00,27.00,3.70,Weekday,Tuesday,10,Afternoon,250
2/24/2016 10:00,60,0,20.00,38.33,18.36,39.57,20.50,38.59,19.57,36.70,18.23,51.13,0.13,85.33,18.60,35.79,19.79,41.79,17.48,38.33,1.60,759.60,92.00,1.00,59.00,1.00,Weekday,Wednesday,10,Afternoon,60
2/26/2016 10:00,90,0,20.00,38.40,18.50,39.33,20.60,37.43,19.86,35.76,18.29,45.38,3.93,83.86,18.70,33.57,20.10,41.09,18.00,40.93,2.70,755.00,88.00,1.00,62.00,0.90,Weekday,Friday,10,Afternoon,90
2/27/2016 10:00,60,0,19.79,39.73,18.63,39.40,20.29,37.20,20.29,36.60,18.20,49.80,2.73,57.09,18.79,36.42,19.79,44.26,17.89,39.03,3.00,751.00,71.00,6.00,24.00,-1.90,Weekend,Saturday,10,Afternoon,60
2/28/2016 10:00,50,0,19.73,36.17,18.39,35.26,20.10,35.56,18.89,33.36,17.39,46.79,1.53,51.17,19.33,32.24,20.60,38.77,18.00,36.59,1.50,757.00,69.00,7.00,26.00,-3.60,Weekend,Sunday,10,Afternoon,50
2/29/2016 10:00,40,0,19.00,34.97,18.32,34.72,19.29,35.29,18.53,33.09,17.26,53.66,2.03,57.73,19.20,30.66,20.00,38.33,18.20,37.63,2.40,763.00,72.00,6.00,29.00,-2.20,Weekday,Monday,10,Afternoon,40
3/1/2016 10:00,50,0,19.89,35.79,17.86,37.20,20.32,34.79,19.50,33.03,17.79,43.06,2.66,80.59,18.89,28.39,20.50,37.16,18.20,39.26,1.80,760.00,87.00,6.00,61.00,-0.20,Weekday,Tuesday,10,Afternoon,50
3/2/2016 10:00,90,0,20.17,39.59,19.65,39.27,20.43,38.43,21.20,37.03,18.39,46.47,6.56,55.30,18.50,35.56,19.79,41.43,18.20,38.80,6.20,746.50,70.00,7.00,40.00,1.10,Weekday,Wednesday,10,Afternoon,90
3/3/2016 10:00,90,30,20.10,38.76,18.39,39.23,19.93,37.57,21.00,36.93,18.20,44.03,3.97,81.53,18.10,32.90,20.17,41.59,18.29,42.40,3.70,745.00,94.00,5.00,29.00,2.80,Weekday,Thursday,10,Afternoon,120
3/5/2016 10:00,60,0,19.79,37.56,17.29,40.63,20.50,36.97,18.39,37.00,18.20,43.50,3.66,80.33,18.10,31.79,20.50,42.43,18.29,39.76,2.70,741.60,91.00,1.00,62.00,1.30,Weekend,Saturday,10,Afternoon,60
3/6/2016 10:00,80,0,18.70,39.26,16.79,41.16,20.00,37.50,18.46,38.16,17.60,50.93,3.09,75.26,17.89,32.40,20.20,43.09,18.00,41.22,2.90,746.50,95.00,6.00,20.00,2.10,Weekend,Sunday,10,Afternoon,80
3/8/2016 10:00,60,0,19.39,37.53,17.46,40.09,20.20,35.79,18.60,35.63,17.60,45.00,2.56,79.53,17.89,32.40,19.39,39.50,17.39,36.90,1.70,757.30,97.00,3.00,61.00,1.30,Weekday,Tuesday,10,Afternoon,60
3/10/2016 10:00,210,0,19.50,38.00,18.96,39.10,19.89,36.97,20.53,36.09,18.00,42.86,4.73,61.03,18.29,33.93,19.57,41.36,17.70,38.84,4.10,757.60,77.00,1.00,64.00,0.40,Weekday,Thursday,10,Afternoon,210
3/11/2016 10:00,50,10,20.03,35.03,18.29,36.50,20.10,35.50,20.07,33.54,17.79,45.43,3.17,72.70,19.00,31.93,20.39,39.03,18.29,38.70,3.20,764.90,88.00,2.00,38.00,1.30,Weekday,Friday,10,Afternoon,60
3/12/2016 10:00,70,0,19.79,36.90,18.73,37.96,19.89,36.53,20.29,35.23,18.10,44.79,3.86,74.16,19.10,30.29,21.10,43.13,18.70,39.13,3.40,767.50,94.00,1.00,32.00,2.50,Weekend,Saturday,10,Afternoon,70
1/13/2016 10:10,60,20,19.20,44.06,18.60,43.16,19.39,43.63,20.10,42.70,17.96,54.53,5.53,80.93,17.70,41.66,18.20,49.27,17.10,47.10,5.08,756.03,86.83,5.00,38.17,2.98,Weekday,Wednesday,10,Afternoon,80
1/14/2016 10:10,340,20,18.70,43.63,18.39,42.09,19.29,42.70,18.70,42.29,17.50,49.99,2.29,94.83,17.50,38.70,18.29,45.83,16.79,46.40,1.97,748.73,94.67,5.67,40.00,1.22,Weekday,Thursday,10,Afternoon,360
1/15/2016 10:10,90,10,20.89,37.63,20.10,37.33,20.26,39.22,20.20,40.36,17.79,53.00,2.86,82.33,17.96,37.47,18.70,44.47,17.29,43.59,3.32,753.80,82.00,8.83,38.17,0.43,Weekday,Friday,10,Afternoon,100
1/20/2016 10:10,90,10,18.20,38.96,16.89,39.29,18.50,38.06,16.89,36.63,18.19,86.13,-1.83,93.97,16.50,30.03,18.60,42.73,15.89,36.33,-1.95,760.10,88.83,2.17,58.17,-3.57,Weekday,Wednesday,10,Afternoon,100
1/21/2016 10:10,50,10,17.79,37.70,16.82,36.93,18.10,38.59,17.05,36.95,16.28,45.18,-2.77,91.56,15.72,31.29,18.18,40.45,15.60,37.46,-1.08,764.25,87.67,1.00,55.33,-2.97,Weekday,Thursday,10,Afternoon,60
1/23/2016 10:10,120,10,17.10,43.70,16.20,43.90,17.50,41.70,15.19,43.09,15.45,49.45,6.37,99.90,15.62,38.70,16.50,46.59,15.10,43.09,6.05,769.23,99.17,3.17,38.00,5.97,Weekend,Saturday,10,Afternoon,130
1/24/2016 10:10,310,20,18.39,46.00,17.79,44.36,19.43,44.50,18.76,43.77,15.39,51.89,6.52,99.90,15.60,41.53,17.89,52.70,15.50,48.00,6.50,767.85,94.67,5.83,43.67,5.70,Weekend,Sunday,10,Afternoon,330
1/25/2016 10:10,50,0,19.73,44.00,18.93,44.26,20.10,44.09,17.53,46.63,17.87,49.47,7.40,99.90,16.36,42.97,17.78,49.36,16.50,49.20,9.18,763.55,82.17,3.17,40.00,6.13,Weekday,Monday,10,Afternoon,50
1/26/2016 10:10,40,0,20.03,45.23,19.20,44.86,20.50,44.40,19.39,46.20,17.52,53.00,9.53,99.90,17.50,43.05,18.20,49.58,17.10,48.90,9.42,762.55,93.50,5.17,61.50,8.43,Weekday,Tuesday,10,Afternoon,40
1/27/2016 10:10,20,0,19.70,46.15,19.10,45.29,19.93,45.09,18.73,46.90,17.60,55.50,9.69,99.43,17.95,45.29,17.70,50.21,17.13,49.00,9.80,757.45,90.33,10.00,42.33,8.28,Weekday,Wednesday,10,Afternoon,20
1/28/2016 10:10,40,0,18.63,46.23,17.93,46.56,19.63,44.53,17.76,46.50,17.21,52.75,3.43,97.79,17.29,42.88,17.37,49.12,16.70,46.93,4.85,764.60,91.83,2.00,29.00,3.57,Weekday,Thursday,10,Afternoon,40
1/30/2016 10:10,40,0,19.00,46.09,18.67,45.36,19.60,44.50,16.39,47.50,16.70,51.91,8.43,99.90,16.79,43.77,18.27,54.40,16.39,48.95,8.50,752.70,92.00,11.00,27.50,7.20,Weekend,Saturday,10,Afternoon,40
1/31/2016 10:10,140,30,20.50,42.56,19.96,41.50,20.50,43.39,21.33,42.63,17.50,52.36,5.69,99.90,16.92,39.70,19.44,50.84,16.79,47.16,5.58,753.95,93.00,5.00,30.00,4.48,Weekend,Sunday,10,Afternoon,170
2/1/2016 10:10,80,20,21.02,45.29,20.23,44.19,21.26,45.16,19.57,48.06,19.41,65.75,11.30,81.39,19.14,47.42,20.27,52.11,17.79,51.50,11.12,760.03,76.83,8.00,23.17,7.17,Weekday,Monday,10,Afternoon,100
2/2/2016 10:10,60,30,21.73,47.93,20.79,46.13,22.36,45.00,21.00,48.26,19.60,56.46,9.00,99.90,18.72,45.16,20.32,52.42,18.29,51.23,8.75,757.28,97.00,6.00,45.50,8.25,Weekday,Tuesday,10,Afternoon,90
2/3/2016 10:10,360,0,21.53,43.03,21.39,40.83,21.69,44.40,22.50,42.83,19.14,56.52,3.73,93.13,18.33,37.69,20.20,46.22,18.29,48.43,4.47,759.47,81.50,4.33,29.00,1.50,Weekday,Wednesday,10,Afternoon,360
2/4/2016 10:10,40,0,20.79,44.66,19.86,42.63,21.39,42.41,20.53,41.33,18.60,54.14,4.69,96.40,18.22,37.52,20.76,45.02,18.29,45.93,4.60,761.67,96.00,7.83,56.17,4.00,Weekday,Thursday,10,Afternoon,40
2/7/2016 10:10,30,10,21.32,47.17,20.50,44.00,21.79,43.82,18.79,44.29,19.23,73.16,7.23,87.39,18.70,39.41,21.17,50.83,19.20,47.96,7.10,744.75,84.17,6.17,38.17,4.65,Weekend,Sunday,10,Afternoon,40
2/8/2016 10:10,80,30,20.89,45.06,20.10,43.40,21.43,43.53,21.29,42.79,19.00,54.76,8.30,87.42,18.75,38.20,21.11,49.03,19.00,45.73,8.50,738.80,76.67,8.50,43.83,4.62,Weekday,Monday,10,Afternoon,110
2/9/2016 10:10,180,10,21.29,43.26,20.60,42.13,22.26,41.56,20.00,43.09,19.98,46.34,6.06,88.26,18.79,37.62,21.21,50.14,19.00,44.72,5.42,735.57,93.67,3.67,63.00,4.52,Weekday,Tuesday,10,Afternoon,190
2/10/2016 10:10,70,0,20.89,42.93,20.20,40.26,21.67,40.97,20.07,40.50,19.00,50.19,4.70,92.75,19.50,38.93,21.68,46.29,19.00,42.56,4.47,740.78,91.67,5.83,40.00,3.20,Weekday,Wednesday,10,Afternoon,70
2/12/2016 10:10,70,0,20.39,40.43,19.60,39.50,20.60,40.59,19.10,39.03,18.50,52.13,3.56,92.50,19.31,36.18,21.57,43.97,18.60,41.86,3.15,744.02,84.83,4.33,40.00,0.83,Weekday,Friday,10,Afternoon,70
2/14/2016 10:10,100,40,20.17,40.59,18.39,41.40,20.89,39.59,20.79,39.79,17.88,49.90,3.43,92.53,18.89,36.98,20.79,43.87,18.13,42.22,2.70,736.40,95.00,2.17,37.00,1.98,Weekend,Sunday,10,Afternoon,140
2/15/2016 10:10,270,10,19.45,43.97,18.17,39.63,19.89,39.40,18.53,37.40,17.70,53.62,2.47,77.37,18.79,33.03,20.57,39.21,17.89,39.70,2.88,757.48,75.83,6.00,40.00,-1.03,Weekday,Monday,10,Afternoon,280
2/16/2016 10:10,390,0,19.79,38.29,18.07,39.70,21.66,37.77,19.20,35.66,18.20,42.43,-1.00,85.73,18.29,29.89,20.20,38.03,17.79,37.59,0.20,772.22,96.50,1.17,61.50,-0.33,Weekday,Tuesday,10,Afternoon,390
2/17/2016 10:10,50,0,19.70,33.79,17.82,34.50,19.89,35.81,19.36,32.97,18.20,45.61,-2.30,83.35,18.39,28.23,20.22,35.90,17.39,33.19,-0.52,761.98,81.83,1.00,57.67,-3.32,Weekday,Wednesday,10,Afternoon,50
